"study.doi","year.of.publication","group","species","continent","driver","driver.type","stage.age","vital.rates","sens","cov","mat","n.vr","n.pam","dens","biotic_interactions","lambda.sim","study.length","population"
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00642692609264926,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00644765472325786,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00677617837263625,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00957646101525221,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00303919805939503,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.0063580199089725,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.0063575326016544,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00632734442229025,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00635749387058174,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00681603597421968,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00921710451240045,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00200546685865089,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00645995095881493,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00646028110594583,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.0064317232855406,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00646098846182927,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00418952875152343,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0136327056671806,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00266192627896981,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00528262412779124,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00528265789766307,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00526340216944585,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00528301089326356,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00774684071971969,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0123994505553965,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00200347241881547,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00371267503560014,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00371429894608455,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00369213439922968,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00371278644384053,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00866416842592643,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0103631913582348,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00191784006186821,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00376681756602758,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00376859487185442,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00373657006968462,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00376765236212941,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00121590338445024,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00784723856891519,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00317522797390302,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00498604920219929,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00498726577275584,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00495889193484386,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00498749414984785,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.0114945870041913,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0117723377385876,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00229311214095891,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00417703443116476,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00417861970161922,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00414668771650105,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00417476240555341,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00704064990816362,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00975352726740992,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00333301312615752,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00457826289264826,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00457802387551547,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00455552222810089,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00457748422651154,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.0121781572708792,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00918404647367494,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00204662110285809,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00543830335241553,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00544113968317205,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00540643080713735,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00544113526436641,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00590299698577773,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00742914470498895,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00344703592513677,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.0067844674754672,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.0067852545798309,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00675247343915878,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00678437669498796,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00884210022502205,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00907325974046982,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00274199448613848,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00582128337074725,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00582200712137501,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00579808421422329,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00582392874950784,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.0105994526551959,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0138737310408412,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00390049631496762,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.0045014259074353,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.0045010675913674,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00448170023672597,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.0045010997265418,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.0133390115981631,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0116800757615378,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00237291966557812,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00658993403487718,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00659027503214265,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00655410905163755,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.0065884551893619,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00789259596514843,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.011891324681919,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00237253665776111,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00531443097062622,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00531457561022979,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00528948664967546,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.0053153063625684,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.0101031239324271,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0118868608213171,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00277116032540276,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.0054055289346045,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00540595667721982,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00538234411247208,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00540492922859625,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00886808667325796,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00795034659108565,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00148484665741254,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00877833959595213,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00877941516788429,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00873852316989133,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00877885939756372,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00849284460457348,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0082623011020748,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00322051641713636,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00703200238824235,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00703269946705144,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00700032008825792,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00703307360797569,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00279369435161444,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00813183867476954,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00264698252020382,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00436702819955704,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00436751697783266,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00433557792305375,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00436699039593853,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00624228669616641,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0109512606523494,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00290690897745153,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00671750382230889,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00671847608031766,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00669056872716949,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00671787320310644,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.0045457217792882,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00595273442559241,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00190682088984271,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00486437120666216,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00486501428501393,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00483972625067214,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00486508889685481,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00970041808927702,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.00988844292811338,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00342871409465816,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.0049100273413259,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00491079274112943,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00488204155936379,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00491218267331647,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00496159485264764,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0124743219936307,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00428730281950075,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.0051397796665358,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00513955867227299,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00511328734112132,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.0051389791547173,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00183096344220304,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0108196851727889,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.00161025037642487,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00406846245967756,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","dispersed juvenile","survival",0.00406824450114778,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder summer","survival",0.00403485545116233,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","non-breeder winter","survival",0.00406854179697027,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder summer","survival",0.00106372000237415,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","breeder winter","survival",0.0103429199654195,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Temperature","C","all","recruitment",0.0026051795432367,1,1,12,28,1,0,0,15,2
"10.1007/s00442-018-4100-z",2018,"Birds","Perisoreus infaustus","Europe","Snow","C","retained juvenile","survival",0.00504312051504764,1,1,12,28,1,0,0,15,2
